name,note,Alias,Source,PlateLayout,Ignore,Parent1,Parent2,Group,rQTLgroup,Background,MAT,GenotypeFile,ho-,HYG+,G418+,leu-,lys-,met-,ura-
AE12ua111,PairwiseF12-111  ura2::KAN LYS2+       Matalpha,TWD111; PairwiseF12-111,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua115,WExNAF12-115  ura3::KAN LYS2+       Matalpha,TWD115; WExNAF12-115,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua116,WExNAF12-116 ura3::KAN lys2::URA3 Matalpha,TWD116; WExNAF12-116,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua117,WExNAF12-117 ura3::KAN lys2::URA3 Matalpha,TWD117; WExNAF12-117,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua120,WExNAF12-120 ura3::KAN lys2::URA3 Matalpha,TWD120; WExNAF12-120,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua121,WExNAF12-121 ura3::KAN lys2::URA3 Matalpha,TWD121; WExNAF12-121,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua122,WExNAF12-122  ura2::KAN LYS2+       Matalpha,TWD122; WExNAF12-122,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua127,WExNAF12-127  ura3::KAN LYS2+       Matalpha,TWD127; WExNAF12-127,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua128,WExNAF12-128 ura3::KAN lys2::URA3 Matalpha,TWD128; WExNAF12-128,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua131,WExNAF12-131  ura2::KAN LYS2+       Matalpha,TWD131; WExNAF12-131,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua132,WExNAF12-132 ura2::KAN LYS2+ Matalpha,TWD132; WExNAF12-132,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua134,WExNAF12-134  ura3::KAN LYS2+       Matalpha,TWD134; WExNAF12-134,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua135,WExNAF12-135 ura3::KAN LYS2+ Matalpha,TWD135; WExNAF12-135,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua136,WExNAF12-136  ura3::KAN lys2::URA3       Matalpha,TWD136; WExNAF12-136,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua138,WExNAF12-138  ura2::KAN LYS2+       Matalpha,TWD138; WExNAF12-138,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua139,WExNAF12-139  ura3::KAN lys2::URA3       Matalpha,TWD139; WExNAF12-139,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua141,WExNAF12-141 ura3::KAN LYS2+      Matalpha,TWD141; WExNAF12-141,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua147,WExNAF12-147  ura2::KAN LYS2+       Matalpha,TWD147; WExNAF12-147,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua148,WExNAF12-148 ura2::KAN lys3::URA2 Matalpha,TWD148; WExNAF12-148,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua149,WExNAF12-149  ura3::KAN LYS2+       Matalpha,TWD149; WExNAF12-149,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua151,WExNAF12-151  ura2::KAN LYS2+       Matalpha,TWD151; WExNAF12-151,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua154,WExNAF12-154  ura3::KAN LYS2+       Matalpha,TWD154; WExNAF12-154,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua155,WExNAF12-155 ura3::KAN lys2::URA3 Matalpha,TWD155; WExNAF12-155,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua157,WExNAF12-157 ura3::KAN LYS2+       Matalpha,TWD157; WExNAF12-157,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua159,WExNAF12-159 ura3::KAN lys2::URA3 Matalpha,TWD159; WExNAF12-159,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua162,WExNAF12-162 ura3::KAN LYS2+       Matalpha,TWD162; WExNAF12-162,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua164,WExNAF12-164 ura3::KAN lys2::URA3 Matalpha,TWD164; WExNAF12-164,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua165,WExNAF12-165 ura3::KAN LYS2+       Matalpha,TWD165; WExNAF12-165,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua167,WExNAF12-167 ura3::KAN lys2::URA3 Matalpha,TWD167; WExNAF12-167,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua171,WExNAF12-171 ura2::KAN LYS2+       Matalpha,TWD171; WExNAF12-171,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua172,WExNAF12-172 ura3::KAN lys2::URA3 Matalpha,TWD172; WExNAF12-172,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua173,WExNAF12-173 ura2::KAN lys3::URA2 Matalpha,TWD173; WExNAF12-173,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua174,WExNAF12-174 ura2::KAN lys3::URA2 Matalpha,TWD174; WExNAF12-174,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua177,WExNAF12-177 ura2::KAN lys3::URA2 Matalpha,TWD177; WExNAF12-177,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua180,WExNAF12-180 ura3::KAN LYS2+       Matalpha,TWD180; WExNAF12-180,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua182,WExNAF12-182 ura3::KAN lys2::URA3 Matalpha,TWD182; WExNAF12-182,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua183,WExNAF12-183 ura3::KAN LYS2+       Matalpha,TWD183; WExNAF12-183,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua184,WExNAF12-184 ura3::KAN lys2::URA3 Matalpha,TWD184; WExNAF12-184,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua189,WExNAF12-189 ura3::KAN lys2::URA3 Matalpha,TWD189; WExNAF12-189,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua191,WExNAF12-191 ura3::KAN lys2::URA3 Matalpha,TWD191; WExNAF12-191,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua193,WExNAF12-193 ura3::KAN lys2::URA3 Matalpha,TWD193; WExNAF12-193,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua194,WExNAF12-194 ura2::KAN LYS2+       Matalpha,TWD194; WExNAF12-194,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua201,WExNAF12-201          ura3::KAN LYS2+       Matalpha,TWD201; WExNAF12-201,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua202,WExNAF12-202         ura3::KAN lys2::URA3 Matalpha,TWD202; WExNAF12-202,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AE12ua206,WExNAF12-206  ura3::KAN LYS2+       Matalpha,TWD206; WExNAF12-206,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua207,WExNAF12-207 ura3::KAN       LYS2+        Matalpha,TWD207; WExNAF12-207,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,0,,1
AE12ua209,WExNAF12-209 ura3::KAN lys2::URA3 Matalpha,TWD209; WExNAF12-209,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
AESW13dg001,,FWT001,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg002,,FWT002,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg003,,FWT003,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg004,,FWT004,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg005,,FWT005,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg006,,FWT006,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg007,,FWT007,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg008,,FWT008,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg009,,FWT009,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg010,,FWT010,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg011,,FWT011,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg012,,FWT012,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg013,,FWT013,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg014,,FWT014,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg015,,FWT015,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg016,,FWT016,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg017,,FWT017,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg018,,FWT018,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg019,,FWT019,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg020,,FWT020,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg021,,FWT021,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg022,,FWT022,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg023,,FWT023,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg024,,FWT024,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg025,,FWT025,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg026,,FWT026,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg027,,FWT027,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg028,,FWT028,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg029,,FWT029,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg030,,FWT030,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg031,,FWT031,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg032,,FWT032,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg033,,FWT033,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg034,,FWT034,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg035,,FWT035,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg036,,FWT036,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg037,,FWT037,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg038,,FWT038,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg039,,FWT039,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg040,,FWT040,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg041,,FWT041,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg042,,FWT042,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg043,,FWT043,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg044,,FWT044,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg045,,FWT045,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg046,,FWT046,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg047,,FWT047,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg048,,FWT048,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg049,,FWT049,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg050,,FWT050,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg051,,FWT051,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg052,,FWT052,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg053,,FWT053,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg054,,FWT054,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg055,,FWT055,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg056,,FWT056,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg057,,FWT057,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg058,,FWT058,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg059,,FWT059,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg060,,FWT060,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg061,,FWT061,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg062,,FWT062,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg063,,FWT063,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg064,,FWT064,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg065,,FWT065,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg066,,FWT066,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg067,,FWT067,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg068,,FWT068,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg069,,FWT069,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg070,,FWT070,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg071,,FWT071,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg072,,FWT072,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg073,,FWT073,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg074,,FWT074,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg075,,FWT075,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg076,,FWT076,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg077,,FWT077,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg078,,FWT078,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg079,,FWT079,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg080,,FWT080,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg081,,FWT081,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg082,,FWT082,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg083,,FWT083,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg084,,FWT084,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg085,,FWT085,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg086,,FWT086,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg087,,FWT087,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg088,,FWT088,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg089,,FWT089,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg090,,FWT090,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg091,,FWT091,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg092,,FWT092,,AESW13dg 384b,FALSE,,,b,AESW13dg,AESW,b,,,,,,,,
AESW13dg101,,FWT101,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg102,,FWT102,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg103,,FWT103,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg104,,FWT104,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg105,,FWT105,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg106,,FWT106,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg107,,FWT107,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg108,,FWT108,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg109,,FWT109,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg110,,FWT110,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg111,,FWT111,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg112,,FWT112,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg113,,FWT113,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg114,,FWT114,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg115,,FWT115,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg116,,FWT116,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg117,,FWT117,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg118,,FWT118,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg119,,FWT119,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg120,,FWT120,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg121,,FWT121,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg122,,FWT122,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg123,,FWT123,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg124,,FWT124,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg125,,FWT125,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg126,,FWT126,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg127,,FWT127,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg128,,FWT128,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg129,,FWT129,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg130,,FWT130,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg131,,FWT131,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg132,,FWT132,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg133,,FWT133,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg134,,FWT134,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg135,,FWT135,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg136,,FWT136,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg137,,FWT137,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg138,,FWT138,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg139,,FWT139,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg140,,FWT140,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg141,,FWT141,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg142,,FWT142,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg143,,FWT143,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg144,,FWT144,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg145,,FWT145,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg146,,FWT146,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg147,,FWT147,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg148,,FWT148,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg149,,FWT149,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg150,,FWT150,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg151,,FWT151,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg152,,FWT152,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg153,,FWT153,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg154,,FWT154,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg155,,FWT155,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg156,,FWT156,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg157,,FWT157,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg158,,FWT158,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg159,,FWT159,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg160,,FWT160,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg161,,FWT161,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg162,,FWT162,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg163,,FWT163,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg164,,FWT164,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg165,,FWT165,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg166,,FWT166,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg167,,FWT167,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg168,,FWT168,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg169,,FWT169,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg170,,FWT170,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg171,,FWT171,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg172,,FWT172,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg173,,FWT173,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg174,,FWT174,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg175,,FWT175,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg176,,FWT176,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg177,,FWT177,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg178,,FWT178,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg179,,FWT179,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg180,,FWT180,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg181,,FWT181,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg182,,FWT182,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
AESW13dg183,,FWT183,,AESW13dg 384a,FALSE,,,a,AESW13dg,AESW,a,,,,,,,,
